PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"CC"|73174545|"BB801321"|"AN2593"|"ACT"|675000|"1427"|"Commonwealth Ave"|"103"|1|"011"|"02135"|"N"|"Discover comfort & convenience in desirable Brighton. This 2-bed, 2-bath condo boasts an updated kitchen w new appliances & marble countertops, seamlessly extending into the living/dining area, perfect for entertaining or a cozy meal. The private fenced patio offers a slice of outdoor serenity amidst city hustle. Inside, the spacious primary suite includes an updated ensuite bathroom & a large closet w stylish sliding barnyard-style doors. A sizable second bedroom & another full bath complete the efficient layout, enhanced by central air for year-round comfort. The sleek cement flooring underscores a modern aesthetic. The condo's prime location between the T and Ringer Park only moments from BU, BC, Berkley, Longwood, & city amenities. This home is a prime choice for students or urban dwellers. Nearby Coolidge Park, Union Square, and other outdoor spots offer leisure opportunities. An assigned parking space, storage, and a refreshing association pool enhancing the living experience."|17|10/26/2023 1:48:00 PM|0|"N"||"A"|"H"|1|1077|0.02|1077|"N"|4|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|494000|5306|"2023"|452.22|1|0||1|"A,E,R"|"2f;0h"|"F"|"B"|"D"|"D,G,R"|1|"B"|1|"A"||"A"|"A"|"A,C,D,F,I"|181|"N"||"N"|||"N"|"Shown wi/out 2023 Boston residential exemption of  $3,456.50 - Have it all w parking & swim pool"|1|"N"|1077|1077|
"CC"|73180605|"BB904054"|"BB5984"|"ACT"|1850000|"1"|"Charles South"|"1512"|1|"101"|"02116"|"N"|"Luxurious full service living in the heart of Back Bay. Ideally located in the South Tower of One Charles with 24-hour concierge, this FULLY FURNISHED 2 bed, 2 bath residence has been completely renovated. This corner unit features a western exposure with city views and beautiful night lights. The open kitchen layout is appointed with granite countertops, custom cabinetry, and high-end appliances. The spacious primary suite is complete with a luxurious en-suite bath, and ample closet space. The second bedroom gets great sunlight, has generous closet space and its own full bathroom. This unit also features in-residence washer/dryer, central air conditioning, Nest thermostats and new hardwood floors. Exceptional building amenities include 24-hour concierge, fitness room, conference room and clubroom. Located just a half block from the Public Garden, and close to the Boston Common and Newbury Street, this exceptional property is complete with 1 garage parking space."|11|11/15/2023 11:53:00 AM|0|"N"||"A"|"F"|1|||1235|"N"|5|2|2|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1496900|16468.47|"2024"|1911.68|15|1|"A,C"|0||"2f;0h"||||||"A"||"A"||"A"|"A"||235|"N"||"N"|||"N"||1|"N"|1235||
"CC"|73181766|"BB809726"|"AN6192"|"ACT"|13400000|"2"|"Commonwealth Avenue"|"15F"|1|"101"|"02116"|"N"|"RARE Opportunity: a combination of 2 of the most desirable units at The Carlton House attached to the luxurious Newbury Hotel. Incredible space, with numerous floor to ceiling windows offering sweeping views of The Charles River, Public Garden and a unique view of the entire Commonwealth Avenue Mall. Huge Livingroom, a separate Diningroom with and a den all with different, unique views of the Back Bay. The Primary Bedroom Suites each with en suite bath and amazing dressing room and closets. Has the potential of being turned into a 3 or 4 bedroom residence. The Carlton House has 24-hr concierge, hotel room service and direct hotel access and 2 valet parking spaces. Boston's Finest."|29|7/30/2024 1:25:00 PM|0|"N"||"A"|"F"|1|||3657|"N"|8|3|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|6829300|74058.66|"2023"|9400|15|2||0||"2f;1h"|"A"|||||"B"||"A"||"A"|"A"||53|"N"|||||"N"||2|"N"|3657||
"CC"|73185158|"BB904055"|"BB5919"|"ACT"|11500000|"260-262"|"Commonwealth Avenue"|"3"|1|"101"|"02116"|"U"|"Maison Commonwealth’s is an absolute one-of-a-kind 5 unit Development on Commonwealth Avenue. Spanning two combined brownstones with 45 feet width and new construction, this floor through unit ""Residence III"" has 2,812 square feet of living space across one large luxurious level of living and a 513 square foot Garden unit to be built out at buyer's request. Direct Elevator Access into the home which is the entire third floor of the building. With only five residences, Maison Commonwealth is a true boutique development. From bathrooms with floor-to-ceiling large format marble, imported hand-carved European mantels, plaster crown molding, and sleek modern Italian kitchens featuring Wolf and Subzero appliances, Maison Commonwealth offers finishes for those that notice the small differences that make the whole coherently beautiful. Property concierge, 1 Indoor Garage Parking, 1 storage unit. Project to be completed fall 2024. Seller welcomes offers with requests for buyer concessions."|13|8/6/2024 4:43:00 PM|0|"N"||"A"|"J"|1|||3325|"N"|8|4|3|1|"Y"|"3"|||"3"|||"3"|||"3"|||"3"|||"3"|||"3"|||"B"|||||||||"3"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|999999|99999|"9999"|99999|3|1|"C,F,G"|0||"3f;1h"|"A,J"|||"G,W"||"B,7"||"A"||"A"|"A"|"A,B,C,D,F,I,J,K,L,Q"|5|"N"||"N"|||"Y"|"Home includes 513 sqft Garden #1  to be built out at buyer's request - Bedroom- Gym- Office"|1|"U"|2812|513|
"CC"|73185178|"BB904055"|"BB5919"|"ACT"|5650000|"260-262"|"Commonwealth Avenue"|"1B"|1|"101"|"02116"|"U"|"Maison Commonwealth is an absolute one-of-a-kind five unit Development on Commonwealth Avenue. This new construction 2 bedroom duplex ""Residence 1B"" has 1,841 square feet of living space across two luxurious levels. Situated on both the Parlor and Garden levels, this residence features a stunning walk-out garden accessible from the Primary Suite, along with a terrace adjoining the second bedroom. Residence IB features some of the highest ceilings at Maison Commonwealth at nearly 12 feet and boasts some of the most intricate plaster moldings. A genuinely boutique development, offering bathrooms adorned with floor-to-ceiling large-format marble, imported hand-carved European mantels, plaster crown molding, and sleek, modern Italian kitchens equipped with Wolf and Subzero appliances. Property concierge, 1 Indoor Garage Parking, 1 storage unit. To be completed Fall 2024. Seller welcomes offers with requests for buyer concessions."|6|12/5/2023 3:07:00 PM|0|"N"||"A"|"J"|2|||1841|"N"|4|2|2|1|"Y"|"1"|||"1"|||"1"|||"1"|||"B"|||"1"||||||||||||"1"|||"B"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|999999|99999|"9999"|99999|1|1|"C,F,G"|0||"2f;1h"|"A,J"||"D,R"|"G"||"B"||"A"||"A"|"A"|"A,B,C,D,F,I,J,K,L,Q"|5|"N"||"N"|||"Y"||1|"U"|1073|768|
"CC"|73185223|"BB904055"|"BB5919"|"ACT"|8995000|"260-262"|"Commonwealth Ave"|"1A-G2"|1|"101"|"02116"|"U"|"Maison Commonwealth is a boutique five unit development spanning two combined brownstones and brand new construction overlooking Commonwealth Avenue. This 4 bedroom Parlor/Garden ""Residence 1A-G2"" has 3,000+ square feet of living space across two luxurious levels. Located on the Parlor and Garden level with the Primary Suite on the Parlor level with a private walk out terrace (see photo). Featuring the highest ceilings at Maison Commonwealth at nearly 12 feet and boasts some of the most intricate plaster moldings. Guest level has three bedroom suites accessing a beautiful bricked wall garden/patio, and an additional a family room.  With only five residences, Maison Commonwealth is a true boutique development with bathrooms with floor-to-ceiling large format marble, imported hand-carved European mantels, and sleek modern Italian kitchens featuring Wolf and Subzero appliances.  Property concierge, 1 Heated Indoor Garage Parking and storage. Completion Summer/Fall 2024."|10|12/5/2023 4:13:00 PM|0|"N"||"A"|"J,X"|2|||3084|"N"|7|4|4|1|"Y"|"1"|||"1"|||"B"|||"1"|||"1"|||"B"|||"B"|||"B"|||"1"|||"B"|||"B"|||||||||||||||||||||||||||"A"||||"B"|||"Suffolk"|"MA"|9999999|9999999|"9999"|9999999|1|1|"A,C,F,J"|0||"4f;1h"|"A,J"||"D,R"|||"B,7"||"A"||"A"|"A"|"A,B,C,D,F,I,J,K,L,Q"|5|"N"||"N"|||"Y"||1|"U"|1434|1650|
"CC"|73187807|"TM334189"|"AN5216"|"ACT"|4999000|"1"|"Franklin St"|"4606"|1||"02110"|"N"|"Elevate your lifestyle in Boston's iconic Millennium Tower, soaring on the 46th floor. As you step into this expansive 2,600 sqft corner GRAND residence, you're greeted by the stunning view from the floor-to-ceiling windows, showcase panoramic EAST-SOUTH-WEST vista from Boston Harbor to the Charles River. The heart of the home is the elegant Poggenpohl kitchen, adorned with a Calacatta marble island and a Wolf 6-burner cooktop. True 3 bedrooms and 3.5 baths. The primary suite offers 3 closets and a luxurious marble bath with a statement soaking tub. Two additional bedrooms, each with their own skyline views and en-suite marble baths, ensure privacy and comfort. Enjoy exclusive access to amenities including a lounge with bar, private dining, gym, billiard room, indoor pool & spa, movie theater and children’s playroom. 2 garage spaces and 24hr staff, convenient location, embrace unparalleled luxury living."|41|12/15/2023 4:45:00 PM|0|"N"||"A"|"F"|1|||2663|"Y"|5|3|3|1|"Y"|"1"|"19.4X18.5"|"9"|"1"|"19.4X15"|"9"|"1"||"K"|"1"|"28.6X10.4"|"K,O,T,U,33,47,51,59"|"1"|"18.9X16.3"|"A,I,W,9"|"1"|"15.11X10.9"|"A,W,9"|"1"|"12.7X11.7"|"A,W,9"||||"1"|"16.3X10.10"|"A,14,19,20,3,U"|"1"|"9X6.10"|"A,19,3,U"||||||||||||||||||||||||||||"A"||||"1"|"9X6.1"|"A,19,3,U"|"Suffolk"|"MA"|4718000|50671.3|"2023"|3435.9|46|2|"C"|0||"3f;1h"|"A"|||"D"|6|"A,B"|6|"A"||"A"|"A"|"B,C,D,E,H,I,J,K,L"|442|"N"||||"N"|"N"||2|"N"|2663||
"CC"|73191202|"TM327983"|"AN6200"|"ACT"|989000|"80"|"Terrace Street"|"501"|1|"107"|"02120"|"N"|"Mission Hill’s Newest Prestige Address! Featuring nine luxury residential condos with three unique floor plans. Each unit will offer two bedrooms and two elegantly pointed bathrooms. The primary suite includes a large walk-in closet,full bathroom with a double vanity, Marazzi tiled shower and custom glass shower doors. Units feature elegantly designed kitchens with Caesarstone countertops, Bosch Benchmark appliances and recessed LED lighting with an open floor plan. Wide oak flooring, 10-foot-high ceilings and oversized sound-proofed energy efficient windows complete each unit. 80 Terrace is an elevator building with garage parking for each residential unit and a common roof deck with views of the Boston Skyline. Just a four minute walk to the Roxbury Crossing T Station, and conveniently located a short distance to Brigham Circle, McLaughlin Park, Mission Hill Community Garden."|18|5/1/2024 12:46:00 PM|0|"N"||"A"|"G,J"|1|4791|0.11|1087|"N"|5|2|2|0|"Y"||"14X9"|"W,K,N,Y,2,27,42,44,47"||"14X8"|"K,N,2,27,42,44,47"|||||"14X17"|"W,K,U,2,5,27,42,44,47,51,60,63,71"||"12X12"|"A,14,I,K,N,2,27,42,47"||"9X11"|"V,K,N,2,27,42,47,71"||||||||"7X11"|"A,14,19,L,N,U,2,47"||"6X8"|"A,21,L,U,2,47,62"||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|111111|1|"2024"|350|5|1|"C,E,J"|0|"D"|"2f;0h"|"C,M"|"A,B,H"|"M,O,14"|"D,R,W"|1|"A,G"|1|"A,D"|"D,H"|"A"|"A"|"P,R,S,T,4,5"|10|"N"||"N"|||"N"|"Square footage is approximate. Seller will not renegotiate discrepancies."|1|"N"|1087||
"CC"|73191220|"TM327983"|"AN6200"|"ACT"|889000|"80"|"Terrace Street"|"402"|1|"107"|"02120"|"N"|"Mission Hill’s Newest Prestige Address! Featuring nine luxury residential condos with three unique floor plans. Each unit will offer two bedrooms and two elegantly pointed bathrooms. The primary suite includes a large walk-in closet, full bathroom with a double vanity, Marazzi tiled shower and custom glass shower doors. Units feature elegantly designed kitchens with Caesar stone countertops, Bosch Benchmark appliances and recessed LED lighting with an open floor plan. Wide oak flooring, 10-foot-high ceilings and oversized sound-proofed energy efficient windows complete each unit. 80 Terrace is an elevator building with garage parking for each residential unit and a common roof deck with views of the Boston Skyline. Just a four minute walk to the Roxbury Crossing T Station, and conveniently located a short distance to Brigham Circle, McLaughlin Park, Mission Hill Community Garden."|21|5/1/2024 12:48:00 PM|0|"N"||"A"|"G,J"|1|4791|0.11|1065|"N"|5|2|2|0|"Y"||"14X9"|"K,N,Y,2,27,42,44,47"||"14X7"|"K,2,27,44,47"|||||"10X17"|"A,V,K,U,2,39,42,44,47,51,57,61"||"12X12"|"A,14,I,K,2,27,42,47"||"10X11"|"V,K,2,42,47"||||||||"7X11"|"A,19,I,K,L,U,2,36,47,62"||"6X8"|"A,21,L,U,2,27,47,62"||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1111|111|"2024"|350|4|1|"C,E,J"|0||"2f;0h"|"C,M"|"A,B"|"M,4,O,14"|"D,G,R,W"|1|"A,B,G,I,N"|1|"A,D,H"|"D,H"|"A"|"A"|"F,P,R,S,T,Y,4,5"|10|"N"||"N"|||"N"|"Square footage is approximate. Seller will not renegotiate discrepancies."|1|"N"|1065||
"CC"|73191467|"TM304165"|"AN3337"|"ACT"|1125000|"771"|"Harrison Avenue"|"405"|1|"104"|"02118"|"U"|"This expansive 2 bedroom, 2.5 bathroom condominium is conveniently located near the elevator.   The open-concept floor plan and bright contemporary finishes with gleaming Bosch appliances, stunning baths, and private outdoor space all elevate the urban living experience. In addition, there are two original stained glass windows, one in the living room and one in the master bedroom, evoking the spirit of the original structure, a magnificent church built in 1858. The building amenities include a residents lounge, a state-of-the-art fitness center, bike storage, a pet washing station, and an ultra-modern lobby featuring Concierge services from 7:00 AM to 11:00 PM each day.  In addition to unlimited use of the amenities, the monthly condo fee pays for ALL utilities. Come and experience the art of living Cosmopolitan! to provide their own internet/cable and can choose from Starry, Comcast or Verizon. One storage unit included. Experience the art of living Cosmopolitan!"|21|1/7/2024 4:00:00 PM|0|"N"||"A"|"G"|1|||1656|"N"|6|2|2|1|"Y"|"4"||"E,1,44,64"|||||||"4"||"B,1,O,44,64"|"4"||"A"|"4"||"A"|||||||"4"|||"4"|||"4"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1357800|12190.68|"2024"|1476.63|4|0||0|"J"|"2f;1h"|"E,I"|"C"|"G"||1|"A,W"|1|"A"||"A"|"A"|"A,C,D,F,I,K,L"|63|"N"|||||"N"||0|"N"|1656||
"CC"|73191468|"TM304165"|"AN3337"|"ACT"|1525000|"771"|"Harrison Avenue"|"PH 12"|1|"104"|"02118"|"N"|"SUMMER SPECIAL!  NEW PRICE AND IT INCLUDES ONE GARAGE PARKING SPACE!  Penthouse Residences at The Cosmopolitan...there is no other product on the market that offers what these unique floor plans do! These one-of-a-kind triplex homes can only be found at this address in Boston. Penthouse 1 is an incredible home with stunning city views. Encompassing the top three floors of the building, this penthouse home offers plenty of room  as well as a private outdoor terrace with superior views of the Boston skyline. The well appointed kitchen features Thermador appliances and a Sub Zero refrigerator. This, along with a half bath and open living room and a huge private outdoor space make up the top floor of the buiThe monthly condo fee pays for ALL utilities, as well as unlimited use of the Resident's Lounge, state of the art Fitness Center, bicycle storage room, and a pet washing station.  A private storage room is also included."|42|5/30/2024 5:05:00 PM|0|"N"||"A"|"G"|3|||2361|"N"|9|2|3|1|"Y"|||"E,1,44,64"|||||||||"B,1,O,P,U,44,64"|||"A"|||"A"||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1500000|16350|"2024"|2237.21|7|0||0|"F,J"|"3f;1h"||"C,P"|"G,O"||3|"A,W"|3|"A"||"A"|"A"|"A,C,D,F,I,K,L"|63|"N"|||||"N"||0|"N"|2361||
"CC"|73191566|"CT003644"|"AN0499"|"ACT"|4995000|"220"|"Boylston St"|"1115"|1|"101"|"02116"|"N"|"Front facing 2 bedroom + study, 2.5 bath condo with 2 parking spaces at the prestigious Four Seasons with Park views from every room! Boston’s most iconic location on the Public Garden, 220 Boylston has remained one of Boston’s most desired full service buildings for decades. This 11th floor home is located steps from the elevator lobby and boasts commanding views of the Public Garden and Beacon Hill from every room. Enter this gracious and spectacular 2,159 square foot home and be welcomed by breathtaking views from three contiguous picture windows that capture the northerly facing park views. An ideal layout offers a primary suite and office/study at one end of the home and a large and private guest suite at the opposite. An eat-in kitchen also has park views and a service entrance along with a large mud/laundry room. 24-hour world class Four Seasons hotel services available, on-site fitness center, heated pool and spa. Complete with private storage and optional complimentary valet."|19|8/5/2024 12:34:00 PM|0|"N"||"A"|"F"|1|||2159|"N"|5|2|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|3651700|36208|"2023"|5281.62|11|2|"A,C"|0||"2f;1h"||||||"A,G"||"A,D"||"A"|"A"|"A,C,F,I,K,L"|87|"N"|||||"N"||2|"N"|2159||
"CC"|73191653|"TM008651"|"BB5918"|"ACT"|899000|"330 1/2"|"E Street"|"1"|1|"005"|"02127"|"N"|"This 3-4 bedroom duplex home with 2 full bathrooms is 1700+square feet in a prime location, 2 blocks from the red line Bway stop. There is a modern ,open concept kitchen leading to an airy  living room with a formal step down entrance from the doors to the street and through the building common areas. There are 3 equally sizable  bedrooms with doors and windows , the 4th bedroom is an enormous spa like suite bath and a cedar closet. A suburban laundry room boasts full size washer and dryer as well as storage and more shelving. There is another 400+sq foot bonus space, not included in the 1700+ feet that is deeded as part of this already large condominium with loads of ways to utilize as a wine cellar, media room, workshop...among many ideas. A fabulous investment in this booming neighborhood as well as a great place to live, the proximity to the Financial district/South End and every form of transportation ensure the wise decision in purchasing this home in this coveted location.Seller"|36|2/13/2024 9:56:00 PM|0|"N"||"A"|"H,X"|2|||1662|"Y"|6|4|2|0|"Y"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|0|8408.74|"00"|753|1|0||0|"D"|"2f;0h"|"A"|||||"B"||"A"||"A"|"A"|"B,C,D,F,I,K,L"|9|"N"||"N"|||"N"|"There is an additional storage space  approx 400 ft"|0|"N"|1662|0|
